Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,21.5,22.5,21.299999237060547,22.34000015258789,21.927213668823242,540548
2008-01-03,22.25,22.25,21.399999618530273,22.139999389648438,21.73090934753418,867773
2008-01-04,22.5,24.100000381469727,22.5,23.100000381469727,22.673171997070312,2009130
2008-01-07,22.989999771118164,23.760000228881836,22.700000762939453,23.190000534057617,22.76150894165039,934976
2008-01-08,23.5,23.5,22.920000076293945,23.290000915527344,22.859661102294922,737608
2008-01-09,22.850000381469727,22.93000030517578,21.510000228881836,22.770000457763672,22.349267959594727,680798
2008-01-10,23.0,23.389999389648438,21.809999465942383,22.1299991607666,21.721092224121094,764743
2008-01-11,23.0,23.0,21.520000457763672,21.6299991607666,21.230331420898438,373433
2008-01-14,21.100000381469727,21.950000762939453,20.6200008392334,21.780000686645508,21.377561569213867,715270
2008-01-15,22.25,22.760000228881836,20.770000457763672,20.940000534057617,20.553081512451172,656541
2008-01-16,20.110000610351562,20.68000030517578,18.649999618530273,19.229999542236328,18.874677658081055,2168236
2008-01-17,19.110000610351562,19.790000915527344,18.6299991607666,19.270000457763672,18.9139404296875,1169039
2008-01-18,19.270000457763672,20.1200008392334,18.020000457763672,19.549999237060547,19.188764572143555,1256302
2008-01-21,19.139999389648438,19.15999984741211,16.899999618530273,17.299999237060547,16.9803409576416,1753713
2008-01-22,17.299999237060547,17.959999084472656,15.600000381469727,17.700000762939453,17.372949600219727,1736938
2008-01-23,18.6299991607666,18.950000762939453,17.170000076293945,17.700000762939453,17.372949600219727,1207891
2008-01-24,18.5,18.81999969482422,18.020000457763672,18.43000030517578,18.089462280273438,978681
2008-01-25,18.43000030517578,19.18000030517578,18.0,18.25,17.91278648376465,889081
2008-01-28,17.799999237060547,17.899999618530273,17.020000457763672,17.270000457763672,16.950895309448242,1577871
2008-01-29,17.350000381469727,17.56999969482422,17.049999237060547,17.43000030517578,17.107938766479492,1020893
2008-01-30,17.290000915527344,17.290000915527344,15.6899995803833,16.09000015258789,15.79269790649414,2528351
2008-01-31,16.1299991607666,16.510000228881836,15.319999694824219,16.290000915527344,15.989002227783203,1503741
2008-02-01,16.579999923706055,16.649999618530273,15.479999542236328,16.06999969482422,15.773066520690918,1977248
2008-02-04,16.700000762939453,17.579999923706055,16.399999618530273,17.40999984741211,17.088306427001953,2576415
2008-02-05,17.329999923706055,17.90999984741211,15.850000381469727,16.149999618530273,15.85158920288086,2473520
2008-02-06,15.899999618530273,16.239999771118164,15.449999809265137,15.930000305175781,15.63565444946289,1962110
2008-02-07,15.819999694824219,15.819999694824219,14.609999656677246,14.850000381469727,14.575610160827637,2484066
2008-02-08,14.989999771118164,15.369999885559082,13.800000190734863,14.300000190734863,14.035772323608398,1925753
2008-02-11,14.300000190734863,15.229999542236328,14.300000190734863,14.720000267028809,14.44801139831543,1126479
2008-02-12,14.970000267028809,15.800000190734863,14.600000381469727,15.800000190734863,15.508056640625,1268470
2008-02-13,15.600000381469727,16.200000762939453,15.350000381469727,16.100000381469727,15.802513122558594,1820432
2008-02-14,16.5,16.899999618530273,15.869999885559082,16.1200008392334,15.822144508361816,1312433
2008-02-15,16.309999465942383,16.649999618530273,12.630000114440918,13.550000190734863,13.299631118774414,8521403
2008-02-18,14.210000038146973,14.399999618530273,12.899999618530273,13.819999694824219,13.564640998840332,3431406
2008-02-19,13.59000015258789,13.739999771118164,11.0600004196167,11.579999923706055,11.3660306930542,6494000
2008-02-20,11.75,12.369999885559082,10.819999694824219,11.210000038146973,11.002867698669434,7207164
2008-02-21,11.520000457763672,11.84000015258789,11.329999923706055,11.6899995803833,11.473998069763184,2504592
2008-02-22,11.529999732971191,12.09000015258789,11.529999732971191,12.0,11.77826976776123,2641632
2008-02-25,12.300000190734863,12.300000190734863,11.050000190734863,11.65999984741211,11.444552421569824,3141530
2008-02-26,11.699999809265137,11.770000457763672,11.0600004196167,11.399999618530273,11.189356803894043,2236589
2008-02-27,11.430000305175781,11.59000015258789,11.149999618530273,11.479999542236328,11.267877578735352,1575015
2008-02-28,11.479999542236328,11.479999542236328,11.300000190734863,11.359999656677246,11.150094985961914,572922
2008-02-29,11.380000114440918,11.380000114440918,10.449999809265137,10.640000343322754,10.443400382995605,2113573
2008-03-03,10.100000381469727,10.199999809265137,8.600000381469727,9.170000076293945,9.000561714172363,3527730
2008-03-04,9.489999771118164,9.5,8.75,9.15999984741211,8.99074649810791,2200161
2008-03-05,9.300000190734863,9.5,9.0600004196167,9.430000305175781,9.255758285522461,1124058
2008-03-06,9.529999732971191,9.859999656677246,9.0600004196167,9.220000267028809,9.049637794494629,1689914
2008-03-07,9.010000228881836,9.369999885559082,8.819999694824219,9.0,8.833702087402344,1057180
2008-03-10,9.0,9.199999809265137,8.300000190734863,8.729999542236328,8.56869125366211,1538546
2008-03-11,8.760000228881836,9.270000457763672,8.359999656677246,9.25,9.079083442687988,1869077
2008-03-12,9.359999656677246,9.4399995803833,9.050000190734863,9.100000381469727,8.931855201721191,1136566
2008-03-13,8.949999809265137,9.039999961853027,8.75,8.989999771118164,8.82388687133789,484971
2008-03-14,9.020000457763672,9.15999984741211,8.75,8.960000038146973,8.794442176818848,664015
2008-03-17,8.720000267028809,8.850000381469727,8.520000457763672,8.579999923706055,8.421463012695312,649959
2008-03-18,8.739999771118164,9.0,8.550000190734863,9.0,8.833702087402344,677204
2008-03-19,9.079999923706055,9.079999923706055,8.649999618530273,8.699999809265137,8.53924560546875,689861
2008-03-20,8.609999656677246,9.199999809265137,8.520000457763672,9.199999809265137,9.030007362365723,539027
2008-03-25,9.40999984741211,10.449999809265137,9.220000267028809,10.380000114440918,10.188203811645508,2467460
2008-03-26,10.319999694824219,11.199999809265137,9.869999885559082,11.069999694824219,10.86545467376709,2979893
2008-03-27,11.020000457763672,11.470000267028809,10.739999771118164,11.119999885559082,10.914529800415039,1911729
2008-03-28,11.300000190734863,11.539999961853027,10.869999885559082,11.539999961853027,11.326769828796387,1347131
2008-03-31,11.479999542236328,12.100000381469727,11.350000381469727,11.890000343322754,11.670303344726562,1443236
2008-04-01,11.899999618530273,12.050000190734863,11.520000457763672,11.789999961853027,11.572151184082031,946932
2008-04-02,11.90999984741211,11.930000305175781,11.1899995803833,11.449999809265137,11.238432884216309,1016682
2008-04-03,11.529999732971191,11.880000114440918,11.350000381469727,11.819999694824219,11.601595878601074,990250
2008-04-04,11.880000114440918,12.0,11.75,12.0,11.77826976776123,1363581
2008-04-07,12.15999984741211,12.829999923706055,12.15999984741211,12.520000457763672,12.288662910461426,2391047
2008-04-08,12.350000381469727,12.430000305175781,12.039999961853027,12.09000015258789,11.866607666015625,1016831
2008-04-09,12.0,12.40999984741211,11.6899995803833,11.949999809265137,11.729193687438965,1084187
2008-04-10,11.819999694824219,11.989999771118164,11.550000190734863,11.979999542236328,11.758639335632324,661576
2008-04-11,12.300000190734863,12.319999694824219,11.710000038146973,11.960000038146973,11.739009857177734,829556
2008-04-14,11.920000076293945,11.920000076293945,11.430000305175781,11.510000228881836,11.297324180603027,562163
2008-04-15,11.680000305175781,11.880000114440918,11.649999618530273,11.779999732971191,11.562335968017578,663737
2008-04-16,11.9399995803833,12.199999809265137,11.699999809265137,12.199999809265137,11.97457504272461,793485
2008-04-17,12.220000267028809,12.25,11.859999656677246,11.970000267028809,11.748825073242188,514477
2008-04-18,12.0,12.109999656677246,11.8100004196167,12.069999694824219,11.846976280212402,386955
2008-04-21,12.050000190734863,12.069999694824219,11.850000381469727,12.010000228881836,11.7880859375,297718
2008-04-22,12.0,12.020000457763672,11.819999694824219,11.920000076293945,11.699748992919922,322311
2008-04-23,12.020000457763672,12.34000015258789,11.899999618530273,12.3100004196167,12.082542419433594,739860
2008-04-24,12.3100004196167,12.579999923706055,12.109999656677246,12.3100004196167,12.082542419433594,792236
2008-04-25,12.420000076293945,12.460000038146973,12.100000381469727,12.109999656677246,11.886237144470215,550375
