Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,0.4000000059604645,0.4699999988079071,0.38499999046325684,0.4300000071525574,0.4300000071525574,245311
2012-01-03,0.4449999928474426,0.45500001311302185,0.41499999165534973,0.42500001192092896,0.42500001192092896,52876
2012-01-04,0.4300000071525574,0.4350000023841858,0.4050000011920929,0.4300000071525574,0.4300000071525574,38626
2012-01-05,0.41999998688697815,0.4399999976158142,0.4099999964237213,0.41499999165534973,0.41499999165534973,50734
2012-01-06,0.42500001192092896,0.42500001192092896,0.41499999165534973,0.41499999165534973,0.41499999165534973,400
2012-01-09,0.42500001192092896,0.42500001192092896,0.41499999165534973,0.41499999165534973,0.41499999165534973,7514
2012-01-10,0.42500001192092896,0.42500001192092896,0.41499999165534973,0.41499999165534973,0.41499999165534973,10118
2012-01-11,0.41499999165534973,0.5199999809265137,0.4099999964237213,0.48500001430511475,0.48500001430511475,485242
2012-01-12,0.5049999952316284,0.5400000214576721,0.4650000035762787,0.4699999988079071,0.4699999988079071,476018
2012-01-13,0.4749999940395355,0.5,0.4449999928474426,0.46000000834465027,0.46000000834465027,262229
2012-01-16,0.45500001311302185,0.46000000834465027,0.4350000023841858,0.4449999928474426,0.4449999928474426,45479
2012-01-17,0.4449999928474426,0.46000000834465027,0.4449999928474426,0.4449999928474426,0.4449999928474426,95407
2012-01-18,0.4449999928474426,0.45500001311302185,0.4350000023841858,0.4350000023841858,0.4350000023841858,39909
2012-01-19,0.4350000023841858,0.4399999976158142,0.41999998688697815,0.4399999976158142,0.4399999976158142,38030
2012-01-20,0.4300000071525574,0.4399999976158142,0.42500001192092896,0.4350000023841858,0.4350000023841858,53022
2012-01-23,0.4350000023841858,0.4399999976158142,0.4300000071525574,0.4300000071525574,0.4300000071525574,15967
2012-01-24,0.4300000071525574,0.4749999940395355,0.4300000071525574,0.4749999940395355,0.4749999940395355,113006
2012-01-25,0.4699999988079071,0.4749999940395355,0.46000000834465027,0.4699999988079071,0.4699999988079071,81185
2012-01-26,0.45500001311302185,0.4650000035762787,0.44999998807907104,0.45500001311302185,0.45500001311302185,22173
2012-01-27,0.4449999928474426,0.48500001430511475,0.4449999928474426,0.4699999988079071,0.4699999988079071,85829
2012-01-30,0.4650000035762787,0.4699999988079071,0.46000000834465027,0.4699999988079071,0.4699999988079071,25709
2012-01-31,0.46000000834465027,0.4699999988079071,0.46000000834465027,0.4699999988079071,0.4699999988079071,5293
2012-02-01,0.4699999988079071,0.47999998927116394,0.45500001311302185,0.47999998927116394,0.47999998927116394,58819
2012-02-02,0.4749999940395355,0.5450000166893005,0.4749999940395355,0.4950000047683716,0.4950000047683716,506641
2012-02-03,0.5049999952316284,0.5049999952316284,0.4699999988079071,0.4749999940395355,0.4749999940395355,153978
2012-02-06,0.4699999988079071,0.4749999940395355,0.44999998807907104,0.4650000035762787,0.4650000035762787,153979
2012-02-07,0.4699999988079071,0.4749999940395355,0.46000000834465027,0.4650000035762787,0.4650000035762787,67359
2012-02-08,0.4650000035762787,0.48500001430511475,0.4650000035762787,0.4749999940395355,0.4749999940395355,105390
2012-02-09,0.4699999988079071,0.4749999940395355,0.4650000035762787,0.4650000035762787,0.4650000035762787,26418
2012-02-10,0.4449999928474426,0.44999998807907104,0.4399999976158142,0.4449999928474426,0.4449999928474426,134046
2012-02-13,0.4449999928474426,0.45500001311302185,0.4399999976158142,0.4449999928474426,0.4449999928474426,37197
2012-02-14,0.44999998807907104,0.44999998807907104,0.4399999976158142,0.4449999928474426,0.4449999928474426,55521
2012-02-15,0.44999998807907104,0.45500001311302185,0.4399999976158142,0.4399999976158142,0.4399999976158142,73339
