Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,2.069999933242798,2.299999952316284,2.069999933242798,2.259999990463257,2.259999990463257,199225
2008-01-03,2.259999990463257,2.2699999809265137,2.259999990463257,2.259999990463257,2.259999990463257,62514
2008-01-04,2.259999990463257,2.3399999141693115,2.259999990463257,2.259999990463257,2.259999990463257,222080
2008-01-07,2.2799999713897705,2.299999952316284,2.2200000286102295,2.299999952316284,2.299999952316284,153022
2008-01-08,2.259999990463257,2.4000000953674316,2.259999990463257,2.380000114440918,2.380000114440918,103716
2008-01-09,2.2699999809265137,2.299999952316284,2.109999895095825,2.2100000381469727,2.2100000381469727,134728
2008-01-10,2.1600000858306885,2.25,2.1600000858306885,2.200000047683716,2.200000047683716,11544
2008-01-11,2.1700000762939453,2.2300000190734863,2.1700000762939453,2.190000057220459,2.190000057220459,22144
2008-01-14,2.25,2.25,2.190000057220459,2.2100000381469727,2.2100000381469727,17009
2008-01-15,2.2100000381469727,2.2100000381469727,2.119999885559082,2.1600000858306885,2.1600000858306885,21461
2008-01-16,2.069999933242798,2.1500000953674316,2.0299999713897705,2.049999952316284,2.049999952316284,119165
2008-01-17,2.059999942779541,2.1500000953674316,2.059999942779541,2.059999942779541,2.059999942779541,25597
2008-01-18,2.0799999237060547,2.1600000858306885,2.0299999713897705,2.0999999046325684,2.0999999046325684,141255
2008-01-21,2.1500000953674316,2.1500000953674316,1.9500000476837158,2.059999942779541,2.059999942779541,85288
2008-01-22,2.049999952316284,2.180000066757202,2.0,2.180000066757202,2.180000066757202,97959
2008-01-23,2.190000057220459,2.2300000190734863,2.0799999237060547,2.0999999046325684,2.0999999046325684,6458848
2008-01-24,2.109999895095825,2.240000009536743,2.109999895095825,2.240000009536743,2.240000009536743,196227
2008-01-25,2.130000114440918,2.2799999713897705,2.130000114440918,2.200000047683716,2.200000047683716,66725
2008-01-28,2.2300000190734863,2.2300000190734863,2.200000047683716,2.200000047683716,2.200000047683716,35488
2008-01-29,2.2100000381469727,2.2699999809265137,2.109999895095825,2.25,2.25,108814
2008-01-30,2.299999952316284,2.299999952316284,2.25,2.25,2.25,68117
2008-01-31,2.25,2.2899999618530273,2.25,2.25,2.25,37149
2008-02-01,2.25,2.2799999713897705,2.25,2.25,2.25,83662
2008-02-04,2.200000047683716,2.259999990463257,2.200000047683716,2.2200000286102295,2.2200000286102295,33994
2008-02-05,2.2200000286102295,2.259999990463257,2.200000047683716,2.25,2.25,31873
2008-02-06,2.200000047683716,2.2799999713897705,2.180000066757202,2.200000047683716,2.200000047683716,15604
2008-02-07,2.180000066757202,2.25,2.130000114440918,2.200000047683716,2.200000047683716,47581
2008-02-08,2.2300000190734863,2.259999990463257,2.180000066757202,2.259999990463257,2.259999990463257,35893
2008-02-11,2.259999990463257,2.4600000381469727,2.259999990463257,2.3299999237060547,2.3299999237060547,106517
2008-02-12,2.3499999046325684,2.4000000953674316,2.319999933242798,2.380000114440918,2.380000114440918,40057
2008-02-13,2.3499999046325684,2.4000000953674316,2.299999952316284,2.3499999046325684,2.3499999046325684,67899
2008-02-14,2.390000104904175,2.440000057220459,2.3499999046325684,2.359999895095825,2.359999895095825,86948
2008-02-15,2.359999895095825,2.390000104904175,2.259999990463257,2.3299999237060547,2.3299999237060547,66718
2008-02-18,2.3399999141693115,2.3399999141693115,2.1600000858306885,2.2899999618530273,2.2899999618530273,105447
2008-02-19,2.2699999809265137,2.2699999809265137,2.2200000286102295,2.2200000286102295,2.2200000286102295,12650
2008-02-20,2.259999990463257,2.2799999713897705,2.259999990463257,2.259999990463257,2.259999990463257,12679
2008-02-21,2.2799999713897705,2.2799999713897705,2.2100000381469727,2.2200000286102295,2.2200000286102295,19186
2008-02-22,2.2200000286102295,2.2699999809265137,2.200000047683716,2.259999990463257,2.259999990463257,9966
2008-02-25,2.2200000286102295,2.2799999713897705,2.2200000286102295,2.2699999809265137,2.2699999809265137,16947
2008-02-26,2.2799999713897705,2.299999952316284,2.2699999809265137,2.299999952316284,2.299999952316284,12803
2008-02-27,2.3299999237060547,2.3299999237060547,2.2100000381469727,2.299999952316284,2.299999952316284,29656
2008-02-28,2.309999942779541,2.3299999237060547,2.259999990463257,2.259999990463257,2.259999990463257,12369
2008-02-29,2.259999990463257,2.309999942779541,2.25,2.25,2.25,5161
2008-03-03,2.2200000286102295,2.25,2.2100000381469727,2.2200000286102295,2.2200000286102295,11845
2008-03-04,2.2100000381469727,2.3299999237060547,2.1500000953674316,2.2699999809265137,2.2699999809265137,38500
2008-03-05,2.200000047683716,2.2699999809265137,2.200000047683716,2.2300000190734863,2.2300000190734863,7663
2008-03-06,2.2300000190734863,2.25,2.140000104904175,2.25,2.25,164510
