Open,High,Low,Close,Adj Close,Volume
18.780000686645508,18.934999465942383,18.780000686645508,18.885000228881836,17.924734115600586,1526062
19.0,19.040000915527344,18.809999465942383,18.96500015258789,18.000667572021484,1705869
18.975000381469727,19.1200008392334,18.959999084472656,19.079999923706055,18.109821319580078,1218207
19.104999542236328,19.104999542236328,18.770000457763672,18.975000381469727,18.01015853881836,1273069
19.0,19.084999084472656,18.850000381469727,18.850000381469727,17.891515731811523,2002344
18.850000381469727,18.8799991607666,18.674999237060547,18.815000534057617,17.858295440673828,2211616
18.815000534057617,19.0,18.815000534057617,18.81999969482422,17.863039016723633,2051817
18.780000686645508,18.780000686645508,18.600000381469727,18.639999389648438,17.69219207763672,1704045
18.71500015258789,18.895000457763672,18.440000534057617,18.549999237060547,17.606769561767578,2596153
18.6200008392334,18.719999313354492,18.5,18.530000686645508,17.587787628173828,1518366
