Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,13.203700065612793,13.50529956817627,13.198800086975098,13.50529956817627,7.830150127410889,40294163
2012-01-03,13.579400062561035,13.589300155639648,13.347100257873535,13.554699897766113,7.858790874481201,21832665
2012-01-04,13.559700012207031,13.594300270080566,13.15429973602295,13.267999649047852,7.692567825317383,18948645
2012-01-05,13.297699928283691,13.297699928283691,12.882399559020996,12.971400260925293,7.520605087280273,21607575
2012-01-06,13.065299987792969,13.213600158691406,12.867600440979004,12.897299766540527,7.477640628814697,15841907
2012-01-09,12.926899909973145,13.109800338745117,12.85770034790039,12.85770034790039,7.454683303833008,19489559
2012-01-10,12.971400260925293,13.292699813842773,12.951600074768066,13.208700180053711,7.658186912536621,24523313
2012-01-11,13.208700180053711,13.366900444030762,13.11970043182373,13.233400344848633,7.67250919342041,38643087
2012-01-12,13.267999649047852,13.465700149536133,13.213600158691406,13.248200416564941,7.681086540222168,23101621
2012-01-13,13.361900329589844,13.431099891662598,13.040599822998047,13.198800086975098,7.652444362640381,25059718
2012-01-16,13.134499549865723,13.297699928283691,13.085100173950195,13.248200416564941,7.681086540222168,14197907
2012-01-17,13.421299934387207,13.45580005645752,13.277899742126465,13.450900077819824,7.798610687255859,20519989
2012-01-18,13.376799583435059,13.45580005645752,13.11970043182373,13.11970043182373,7.6065850257873535,33074975
2012-01-19,13.188899993896484,13.332300186157227,13.11970043182373,13.332300186157227,7.729847431182861,30803269
2012-01-20,13.396499633789062,13.40149974822998,13.159299850463867,13.208700180053711,7.658186912536621,24321288
2012-01-23,13.208700180053711,13.322400093078613,13.159299850463867,13.233400344848633,7.67250919342041,17116107
2012-01-24,13.149399757385254,13.188899993896484,13.001099586486816,13.05049991607666,7.566466331481934,37950592
2012-01-25,13.114800453186035,13.114800453186035,12.867600440979004,13.001099586486816,7.5378241539001465,26511469
2012-01-26,13.080100059509277,13.297699928283691,13.015899658203125,13.218600273132324,7.663926124572754,27000269
2012-01-27,13.169099807739258,13.267999649047852,13.114800453186035,13.164199829101562,7.632384777069092,50046647
2012-01-30,13.144399642944336,13.174099922180176,13.001099586486816,13.099900245666504,7.595105171203613,29954701
2012-01-31,13.164199829101562,13.19379997253418,13.09000015258789,13.178999900817871,7.640966415405273,34321708
2012-02-01,13.198800086975098,13.381699562072754,13.184000015258789,13.342100143432617,7.735530376434326,26089333
2012-02-02,13.391599655151367,13.431099891662598,13.178999900817871,13.292699813842773,7.706887722015381,32244470
2012-02-03,13.238300323486328,13.332300186157227,13.11970043182373,13.317399978637695,7.721208095550537,33941441
2012-02-06,13.267999649047852,13.292699813842773,13.11970043182373,13.263099670410156,7.689724445343018,27166537
2012-02-07,13.188899993896484,13.248200416564941,13.060400009155273,13.218600273132324,7.663926124572754,43513717
2012-02-08,13.208700180053711,13.327300071716309,13.104900360107422,13.174099922180176,7.638125896453857,39775424
2012-02-09,13.19379997253418,13.287799835205078,13.159299850463867,13.198800086975098,7.652444362640381,40996498
2012-02-10,13.149399757385254,13.169099807739258,12.926899909973145,13.005999565124512,7.5406646728515625,28659474
2012-02-13,13.045599937438965,13.085100173950195,12.852800369262695,12.916999816894531,7.4890642166137695,31508865
2012-02-14,12.92199993133545,13.01099967956543,12.813199996948242,12.941699981689453,7.503385543823242,26185989
